reading_date,meter_id,customer_id,country,facility,consumption_kwh,unit,data_status
2026-07-28,M045,C005,US,Facility-05,1409.65,kWh,OK
2026-07-28,M046,C006,CA,Facility-06,1716.98,kWh,OK
2026-07-28,M047,C007,AU,Facility-07,1542.44,kWh,OK
2026-07-28,M048,C008,SG,Facility-08,1098.43,kWh,OK
2026-07-28,M049,C009,IN,Facility-09,860.76,kWh,OK
2026-07-28,M050,C010,NL,Facility-10,1765.81,kWh,OK
2026-07-28,M051,C011,US,Facility-11,1018.53,kWh,OK
2026-07-28,M052,C012,SE,Facility-12,3170.35,kWh,OK
2026-07-28,M053,C013,MX,Facility-13,1751.13,kWh,OK
2026-07-28,M054,C014,NL,Facility-14,2132.82,kWh,OK
2026-07-28,M055,C015,UK,Facility-15,937.69,kWh,OK
2026-07-28,M056,C016,US,Facility-16,1142.89,kWh,OK
2026-07-28,M057,C017,DE,Facility-17,2039.02,kWh,OK
2026-07-28,M058,C018,CA,Facility-18,794.18,kWh,OK
2026-07-28,M059,C019,US,Facility-19,2255.2,kWh,OK
2026-07-28,M060,C020,SG,Facility-20,1001.31,kWh,OK
2026-07-29,M001,C001,US,Facility-01,1091.02,kWh,OK
2026-07-29,M002,C002,US,Facility-02,1333.27,kWh,OK
2026-07-29,M003,C003,DE,Facility-03,1866.41,kWh,OK
2026-07-29,M004,C004,UK,Facility-04,1081.88,kWh,OK
2026-07-29,M005,C005,US,Facility-05,1636.32,kWh,OK
2026-07-29,M006,C006,CA,Facility-06,1585.46,kWh,OK
2026-07-29,M007,C007,AU,Facility-07,1626.17,kWh,OK
2026-07-29,M008,C008,SG,Facility-08,1044.76,kWh,OK
2026-07-29,M009,C009,IN,Facility-09,1029.07,kWh,OK
2026-07-29,M010,C010,NL,Facility-10,1767.65,kWh,OK
2026-07-29,M011,C011,US,Facility-11,971.45,kWh,OK
2026-07-29,M012,C012,SE,Facility-12,2512.1,kWh,OK
2026-07-29,M013,C013,MX,Facility-13,1671.44,kWh,OK
2026-07-29,M014,C014,NL,Facility-14,1734.04,kWh,OK
2026-07-29,M015,C015,UK,Facility-15,936.93,kWh,OK
2026-07-29,M016,C016,US,Facility-16,1200.91,kWh,OK
2026-07-29,M017,C017,DE,Facility-17,1997.05,kWh,OK
2026-07-29,M018,C018,CA,Facility-18,814.29,kWh,OK
2026-07-29,M019,C019,US,Facility-19,1813.9,kWh,OK
2026-07-29,M020,C020,SG,Facility-20,903.53,kWh,OK
2026-07-29,M021,C001,US,Facility-01,940.64,kWh,OK
2026-07-29,M022,C002,US,Facility-02,1273.93,kWh,OK
2026-07-29,M023,C003,DE,Facility-03,1811.36,kWh,OK
2026-07-29,M024,C004,UK,Facility-04,1131.3,kWh,OK
2026-07-29,M025,C005,US,Facility-05,1351.71,kWh,OK
2026-07-29,M026,C006,CA,Facility-06,1851.06,kWh,OK
2026-07-29,M027,C007,AU,Facility-07,1857.79,kWh,OK
2026-07-29,M028,C008,SG,Facility-08,1123.3,kWh,OK
2026-07-29,M029,C009,IN,Facility-09,947.27,kWh,OK
2026-07-29,M030,C010,NL,Facility-10,1675.81,kWh,OK
2026-07-29,M031,C011,US,Facility-11,1087.78,kWh,OK
2026-07-29,M032,C012,SE,Facility-12,3016.47,kWh,OK
2026-07-29,M033,C013,MX,Facility-13,1519.13,kWh,OK
2026-07-29,M034,C014,NL,Facility-14,2022.55,kWh,OK
2026-07-29,M035,C015,UK,Facility-15,1035.03,kWh,OK
2026-07-29,M036,C016,US,Facility-16,1198.18,kWh,OK
2026-07-29,M037,C017,DE,Facility-17,2105.43,kWh,OK
2026-07-29,M038,C018,CA,Facility-18,826.64,kWh,OK
2026-07-29,M039,C019,US,Facility-19,1873.73,kWh,OK
2026-07-29,M040,C020,SG,Facility-20,1052.02,kWh,OK
2026-07-29,M041,C001,US,Facility-01,1114.27,kWh,OK
2026-07-29,M042,C002,US,Facility-02,1333.12,kWh,OK
2026-07-29,M043,C003,DE,Facility-03,2120.35,kWh,OK
2026-07-29,M044,C004,UK,Facility-04,1232.0,kWh,OK
2026-07-29,M045,C005,US,Facility-05,1501.71,kWh,OK
2026-07-29,M046,C006,CA,Facility-06,1683.68,kWh,OK
2026-07-29,M047,C007,AU,Facility-07,1963.09,kWh,OK
2026-07-29,M048,C008,SG,Facility-08,1063.08,kWh,OK
2026-07-29,M049,C009,IN,Facility-09,1017.03,kWh,OK
2026-07-29,M050,C010,NL,Facility-10,1503.42,kWh,OK
2026-07-29,M051,C011,US,Facility-11,1050.29,kWh,OK
2026-07-29,M052,C012,SE,Facility-12,2998.44,kWh,OK
2026-07-29,M053,C013,MX,Facility-13,1794.52,kWh,OK
2026-07-29,M054,C014,NL,Facility-14,1710.81,kWh,OK
2026-07-29,M055,C015,UK,Facility-15,992.37,kWh,OK
2026-07-29,M056,C016,US,Facility-16,1005.34,kWh,OK
2026-07-29,M057,C017,DE,Facility-17,2157.21,kWh,OK
2026-07-29,M058,C018,CA,Facility-18,1006.26,kWh,OK
2026-07-29,M059,C019,US,Facility-19,,kWh,MISSING
2026-07-29,M060,C020,SG,Facility-20,1099.74,kWh,OK
2026-07-30,M001,C001,US,Facility-01,981.36,kWh,OK
2026-07-30,M002,C002,US,Facility-02,1206.65,kWh,OK
2026-07-30,M003,C003,DE,Facility-03,1821.34,kWh,OK
2026-07-30,M004,C004,UK,Facility-04,1062.2,kWh,OK
2026-07-30,M005,C005,US,Facility-05,1455.62,kWh,OK
2026-07-30,M006,C006,CA,Facility-06,1827.35,kWh,OK
2026-07-30,M007,C007,AU,Facility-07,1625.27,kWh,OK
2026-07-30,M008,C008,SG,Facility-08,1129.32,kWh,OK
2026-07-30,M009,C009,IN,Facility-09,980.3,kWh,OK
2026-07-30,M010,C010,NL,Facility-10,1479.96,kWh,OK
2026-07-30,M011,C011,US,Facility-11,965.73,kWh,OK
2026-07-30,M012,C012,SE,Facility-12,2985.16,kWh,OK
2026-07-30,M013,C013,MX,Facility-13,1753.21,kWh,OK
2026-07-30,M014,C014,NL,Facility-14,1801.6,kWh,OK
2026-07-30,M015,C015,UK,Facility-15,971.79,kWh,OK
2026-07-30,M016,C016,US,Facility-16,1120.16,kWh,OK
2026-07-30,M017,C017,DE,Facility-17,1975.29,kWh,OK
2026-07-30,M018,C018,CA,Facility-18,913.92,kWh,OK
2026-07-30,M019,C019,US,Facility-19,2108.88,kWh,OK
2026-07-30,M020,C020,SG,Facility-20,972.71,kWh,OK
2026-07-30,M021,C001,US,Facility-01,1097.96,kWh,OK
2026-07-30,M022,C002,US,Facility-02,1461.38,kWh,OK
2026-07-30,M023,C003,DE,Facility-03,2079.5,kWh,OK
2026-07-30,M024,C004,UK,Facility-04,1210.81,kWh,OK
2026-07-30,M025,C005,US,Facility-05,1579.68,kWh,OK
2026-07-30,M026,C006,CA,Facility-06,1598.4,kWh,OK
2026-07-30,M027,C007,AU,Facility-07,1752.93,kWh,OK
2026-07-30,M028,C008,SG,Facility-08,1100.95,kWh,OK
2026-07-30,M029,C009,IN,Facility-09,1011.28,kWh,OK
2026-07-30,M030,C010,NL,Facility-10,1874.79,kWh,OK
2026-07-30,M031,C011,US,Facility-11,997.82,kWh,OK
2026-07-30,M032,C012,SE,Facility-12,2634.4,kWh,OK
2026-07-30,M033,C013,MX,Facility-13,1761.6,kWh,OK
2026-07-30,M034,C014,NL,Facility-14,1752.42,kWh,OK
2026-07-30,M035,C015,UK,Facility-15,928.15,kWh,OK
2026-07-30,M036,C016,US,Facility-16,3098.29,kWh,ANOMALY
2026-07-30,M037,C017,DE,Facility-17,2168.94,kWh,OK
2026-07-30,M038,C018,CA,Facility-18,974.76,kWh,OK
2026-07-30,M039,C019,US,Facility-19,2064.47,kWh,OK
2026-07-30,M040,C020,SG,Facility-20,937.82,kWh,OK
2026-07-30,M041,C001,US,Facility-01,1152.02,kWh,OK
2026-07-30,M042,C002,US,Facility-02,1536.75,kWh,OK
2026-07-30,M043,C003,DE,Facility-03,1860.71,kWh,OK
2026-07-30,M044,C004,UK,Facility-04,1208.66,kWh,OK
2026-07-30,M045,C005,US,Facility-05,1627.56,kWh,OK
2026-07-30,M046,C006,CA,Facility-06,1759.28,kWh,OK
2026-07-30,M047,C007,AU,Facility-07,1881.92,kWh,OK
2026-07-30,M048,C008,SG,Facility-08,1093.41,kWh,OK
2026-07-30,M049,C009,IN,Facility-09,4185.78,kWh,ANOMALY
2026-07-30,M050,C010,NL,Facility-10,1768.43,kWh,OK
2026-07-30,M051,C011,US,Facility-11,865.73,kWh,OK
2026-07-30,M052,C012,SE,Facility-12,3217.89,kWh,OK
2026-07-30,M053,C013,MX,Facility-13,1782.37,kWh,OK
2026-07-30,M054,C014,NL,Facility-14,1760.39,kWh,OK
2026-07-30,M055,C015,UK,Facility-15,1053.67,kWh,OK
2026-07-30,M056,C016,US,Facility-16,1115.71,kWh,OK
2026-07-30,M057,C017,DE,Facility-17,2222.67,kWh,OK
2026-07-30,M058,C018,CA,Facility-18,,kWh,MISSING
2026-07-30,M059,C019,US,Facility-19,1857.88,kWh,OK
2026-07-30,M060,C020,SG,Facility-20,906.76,kWh,OK
2026-07-31,M001,C001,US,Facility-01,909.2,kWh,OK
2026-07-31,M002,C002,US,Facility-02,1418.47,kWh,OK
2026-07-31,M003,C003,DE,Facility-03,1956.99,kWh,OK
2026-07-31,M004,C004,UK,Facility-04,1244.48,kWh,OK
2026-07-31,M005,C005,US,Facility-05,1684.33,kWh,OK
2026-07-31,M006,C006,CA,Facility-06,1990.51,kWh,OK
2026-07-31,M007,C007,AU,Facility-07,1752.06,kWh,OK
2026-07-31,M008,C008,SG,Facility-08,1151.44,kWh,OK
2026-07-31,M009,C009,IN,Facility-09,1036.71,kWh,OK
2026-07-31,M010,C010,NL,Facility-10,1543.61,kWh,OK
2026-07-31,M011,C011,US,Facility-11,952.1,kWh,OK
2026-07-31,M012,C012,SE,Facility-12,3217.46,kWh,OK
2026-07-31,M013,C013,MX,Facility-13,1628.36,kWh,OK
2026-07-31,M014,C014,NL,Facility-14,1800.91,kWh,OK
2026-07-31,M015,C015,UK,Facility-15,1052.54,kWh,OK
2026-07-31,M016,C016,US,Facility-16,1206.66,kWh,OK
2026-07-31,M017,C017,DE,Facility-17,1885.93,kWh,OK
2026-07-31,M018,C018,CA,Facility-18,890.6,kWh,OK
2026-07-31,M019,C019,US,Facility-19,2147.39,kWh,OK
2026-07-31,M020,C020,SG,Facility-20,918.59,kWh,OK
2026-07-31,M021,C001,US,Facility-01,1056.17,kWh,OK
2026-07-31,M022,C002,US,Facility-02,1360.23,kWh,OK
2026-07-31,M023,C003,DE,Facility-03,2026.48,kWh,OK
2026-07-31,M024,C004,UK,Facility-04,994.14,kWh,OK
2026-07-31,M025,C005,US,Facility-05,1520.07,kWh,OK
2026-07-31,M026,C006,CA,Facility-06,1740.76,kWh,OK
2026-07-31,M027,C007,AU,Facility-07,1827.27,kWh,OK
2026-07-31,M028,C008,SG,Facility-08,1047.7,kWh,OK
2026-07-31,M029,C009,IN,Facility-09,929.42,kWh,OK
2026-07-31,M030,C010,NL,Facility-10,1549.99,kWh,OK
2026-07-31,M031,C011,US,Facility-11,903.63,kWh,OK
2026-07-31,M032,C012,SE,Facility-12,2976.54,kWh,OK
2026-07-31,M033,C013,MX,Facility-13,1687.62,kWh,OK
2026-07-31,M034,C014,NL,Facility-14,1808.32,kWh,OK
2026-07-31,M035,C015,UK,Facility-15,981.72,kWh,OK
2026-07-31,M036,C016,US,Facility-16,1036.81,kWh,OK
2026-07-31,M037,C017,DE,Facility-17,2091.23,kWh,OK
2026-07-31,M038,C018,CA,Facility-18,799.96,kWh,OK
2026-07-31,M039,C019,US,Facility-19,1868.82,kWh,OK
2026-07-31,M040,C020,SG,Facility-20,966.88,kWh,OK
2026-07-31,M041,C001,US,Facility-01,942.61,kWh,OK
2026-07-31,M042,C002,US,Facility-02,1200.94,kWh,OK
2026-07-31,M043,C003,DE,Facility-03,1875.81,kWh,OK
2026-07-31,M044,C004,UK,Facility-04,1198.95,kWh,OK
2026-07-31,M045,C005,US,Facility-05,1350.2,kWh,OK
2026-07-31,M046,C006,CA,Facility-06,1785.99,kWh,OK
2026-07-31,M047,C007,AU,Facility-07,1911.66,kWh,OK
2026-07-31,M048,C008,SG,Facility-08,1118.42,kWh,OK
2026-07-31,M049,C009,IN,Facility-09,921.34,kWh,OK
2026-07-31,M050,C010,NL,Facility-10,1768.39,kWh,OK
2026-07-31,M051,C011,US,Facility-11,1000.92,kWh,OK
2026-07-31,M052,C012,SE,Facility-12,3096.99,kWh,OK
2026-07-31,M053,C013,MX,Facility-13,1562.74,kWh,OK
2026-07-31,M054,C014,NL,Facility-14,1920.56,kWh,OK
2026-07-31,M055,C015,UK,Facility-15,968.9,kWh,OK
2026-07-31,M056,C016,US,Facility-16,978.47,kWh,OK
2026-07-31,M057,C017,DE,Facility-17,,kWh,MISSING
2026-07-31,M058,C018,CA,Facility-18,828.65,kWh,OK
2026-07-31,M059,C019,US,Facility-19,2278.95,kWh,OK
2026-07-31,M060,C020,SG,Facility-20,1045.93,kWh,OK
